Subject Area,Mapping Name,Component Type,Component Name,Port Name,Data Type,Unused/Unconnected Mapping,Precision,Scale,Column Sequence No,Input,Output,Group Name,Variable,Lookup,Return Value,Group Filter Condition,Sort Key,Direction,Expression,Group By,Sequence,Master,Default Value,Target Load Plan,Description,Target Key Type,Target Not Null
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_DSBRS,NXT_ANNV_DT,string,NO,29,0,,YES,YES,,,,,,,,NXT_ANNV_DT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_DSBRS,O_NXT_ANNV_DT,date/time,NO,29,9,,,YES,,,,,,,,"TO_DATE(NXT_ANNV_DT,'YYYY-MM-DD')",,,,ERROR('transformation error'),,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_DSBRS,JUR_TAX_WHLD_AMT,decimal,NO,12,2,,YES,YES,,,,,,,,JUR_TAX_WHLD_AMT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_DSBRS,RCLASS_LN_AMT,decimal,NO,12,2,,YES,YES,,,,,,,,RCLASS_LN_AMT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_DSBRS,WD_CHK_SNT_IND,integer,NO,10,0,,YES,YES,,,,,,,,WD_CHK_SNT_IND,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_DSBRS,REG_PFX_LN_COLLAT_INT_AMT,decimal,NO,12,2,,YES,YES,,,,,,,,REG_PFX_LN_COLLAT_INT_AMT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_DSBRS,GRO_WHLD_AMT,decimal,NO,12,2,,YES,YES,,,,,,,,GRO_WHLD_AMT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_ANNV_CVR_STTS,MSTR_ID,string,NO,15,0,,YES,YES,,,,,,,,MSTR_ID,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_ANNV_CVR_STTS,CO_CD,string,NO,3,0,,YES,YES,,,,,,,,CO_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_ANNV_CVR_STTS,TRAN_TYP_CD,decimal,NO,10,0,,YES,YES,,,,,,,,TRAN_TYP_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_ANNV_CVR_STTS,TRAN_DT,string,NO,29,0,,YES,,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_ANNV_CVR_STTS,o_TRAN_DT,date/time,NO,29,9,,,YES,,,,,,,,"TO_DATE(TRAN_DT,'YYYY-MM-DD')",,,,ERROR('transformation error'),,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_ANNV_CVR_STTS,TRAN_PROC_TM,string,NO,29,0,,YES,,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_ANNV_CVR_STTS,o_TRAN_PROC_TM,date/time,NO,29,9,,,YES,,,,,,,,"IIF(LTRIM(RTRIM(TRAN_PROC_TM)) != '', TO_DATE(TRAN_PROC_TM,'HH24:MI:SS'), NULL)",,,,ERROR('transformation error'),,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_ANNV_CVR_STTS,TRAN_ACT_GUID_CD,string,NO,60,0,,YES,YES,,,,,,,,TRAN_ACT_GUID_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_ANNV_CVR_STTS,o_REC_CRT_TS,date/time,NO,29,9,,,YES,,,,,,,,SESSSTARTTIME,,,,ERROR('transformation error'),,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_ANNV_CVR_STTS,o_REC_MOD_USR_ID,string,NO,10,0,,,YES,,,,,,,,$$USERID,,,,ERROR('transformation error'),,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_ANNV_CVR_STTS,POL_ANNV_CVR_TYP_CD,decimal,NO,10,0,,YES,YES,,,,,,,,POL_ANNV_CVR_TYP_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_ANNV_CVR_STTS,POL_ANNV_CVR_STTS_CD,decimal,NO,10,0,,YES,YES,,,,,,,,POL_ANNV_CVR_STTS_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_ANNV_CVR_STTS,POL_ANNV_CVR_AI_BAL_AMT,decimal,NO,12,2,,YES,YES,,,,,,,,POL_ANNV_CVR_AI_BAL_AMT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_ANNV_CVR_STTS,POL_ANNV_TRM_AMT,decimal,NO,12,2,,YES,YES,,,,,,,,POL_ANNV_TRM_AMT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_ANNV_CVR_STTS,POL_ANNV_PD_UP_AMT,decimal,NO,12,2,,YES,YES,,,,,,,,POL_ANNV_PD_UP_AMT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_ANNV_CVR_STTS,POL_ANNV_IND_CD,integer,NO,10,0,,YES,YES,,,,,,,,POL_ANNV_IND_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_ANNV_CVR_STTS,CVR_MODE_PREM_AMT,double,NO,15,0,,YES,YES,,,,,,,,CVR_MODE_PREM_AMT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_ANNV_CVR_STTS,PERM_FLAT_XTRA_MODE_AMT,double,NO,15,0,,YES,YES,,,,,,,,PERM_FLAT_XTRA_MODE_AMT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_ANNV_CVR_STTS,TEMP_FLAT_XTRA_MODE_AMT,double,NO,15,0,,YES,YES,,,,,,,,TEMP_FLAT_XTRA_MODE_AMT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_ANNV_CVR_STTS,CVR_GDB_PREM_AMT,double,NO,15,0,,YES,YES,,,,,,,,CVR_GDB_PREM_AMT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_ANNV_CVR_STTS,XS_GUAR_DB_PREM_AMT,double,NO,15,0,,YES,YES,,,,,,,,XS_GUAR_DB_PREM_AMT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_ANNV_CVR_STTS,YTD_ALLOC_PREM_AMT,double,NO,15,0,,YES,YES,,,,,,,,YTD_ALLOC_PREM_AMT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_ANNV_CVR_STTS,YTD_PERM_FLAT_XTRA_MODE_AMT,double,NO,15,0,,YES,YES,,,,,,,,YTD_PERM_FLAT_XTRA_MODE_AMT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_ANNV_CVR_STTS,YTD_TEMP_FLAT_XTRA_MODE_AMT,double,NO,15,0,,YES,YES,,,,,,,,YTD_TEMP_FLAT_XTRA_MODE_AMT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_ANNV_CVR_STTS,YTD_GUAR_DB_PREM_AMT,double,NO,15,0,,YES,YES,,,,,,,,YTD_GUAR_DB_PREM_AMT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_ANNV_CVR_STTS,YTD_XS_GUAR_DB_PREM_AMT,double,NO,15,0,,YES,YES,,,,,,,,YTD_XS_GUAR_DB_PREM_AMT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_ANNV_CVR_STTS,CVR_ANN_MODE_PREM_AMT,double,NO,15,0,,YES,YES,,,,,,,,CVR_ANN_MODE_PREM_AMT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_ANNV_CVR_STTS,TRAN_ANNLD_PERM_FLAT_XTRA_AMT,double,NO,15,0,,YES,YES,,,,,,,,TRAN_ANNLD_PERM_FLAT_XTRA_AMT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_ANNV_CVR_STTS,TRAN_ANNLD_TEMP_FLAT_XTRA_AMT,double,NO,15,0,,YES,YES,,,,,,,,TRAN_ANNLD_TEMP_FLAT_XTRA_AMT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_ANNV_CVR_STTS,TRAN_ANNLD_GUAR_DB_PREM_AMT,double,NO,15,0,,YES,YES,,,,,,,,TRAN_ANNLD_GUAR_DB_PREM_AMT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_ANNV_CVR_STTS,TRAN_ANNLD_XS_GUAR_DB_PREM_AMT,double,NO,15,0,,YES,YES,,,,,,,,TRAN_ANNLD_XS_GUAR_DB_PREM_AMT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_ANNV_CVR_STTS,CVR_ISS_DT,string,NO,29,0,,YES,YES,,,,,,,,CVR_ISS_DT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_ANNV_CVR_STTS,o_CVR_ISS_DT,date/time,NO,29,9,,,YES,,,,,,,,"TO_DATE(CVR_ISS_DT,'YYYY-MM-DD')",,,,ERROR('transformation error'),,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_ANNV_CVR_STTS,CVR_EFF_DT,string,NO,29,0,,YES,YES,,,,,,,,CVR_EFF_DT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_ANNV_CVR_STTS,o_CVR_EFF_DT,date/time,NO,29,9,,,YES,,,,,,,,"TO_DATE(CVR_EFF_DT,'YYYY-MM-DD')",,,,ERROR('transformation error'),,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_PRDCR_CHG,MSTR_ID,string,NO,15,0,,YES,YES,,,,,,,,MSTR_ID,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_PRDCR_CHG,CO_CD,string,NO,3,0,,YES,YES,,,,,,,,CO_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_PRDCR_CHG,TRAN_TYP_CD,decimal,NO,10,0,,YES,YES,,,,,,,,TRAN_TYP_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_PRDCR_CHG,TRAN_DT,string,NO,29,0,,YES,,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_PRDCR_CHG,o_TRAN_DT,date/time,NO,29,9,,,YES,,,,,,,,"TO_DATE(TRAN_DT,'YYYY-MM-DD')",,,,ERROR('transformation error'),,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_PRDCR_CHG,TRAN_PROC_TM,string,NO,29,0,,YES,,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_PRDCR_CHG,o_TRAN_PROC_TM,date/time,NO,29,9,,,YES,,,,,,,,"IIF(LTRIM(RTRIM(TRAN_PROC_TM)) != '', TO_DATE(TRAN_PROC_TM,'HH24:MI:SS'), NULL)",,,,ERROR('transformation error'),,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_PRDCR_CHG,TRAN_ACT_GUID_CD,string,NO,60,0,,YES,YES,,,,,,,,TRAN_ACT_GUID_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_PRDCR_CHG,TRAN_SB_SEQ_NUM,decimal,NO,10,0,,YES,YES,,,,,,,,TRAN_SB_SEQ_NUM,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_PRDCR_CHG,o_REC_CRT_TS,date/time,NO,29,9,,,YES,,,,,,,,SESSSTARTTIME,,,,ERROR('transformation error'),,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_PRDCR_CHG,o_REC_MOD_USR_ID,string,NO,10,0,,,YES,,,,,,,,$$USERID,,,,ERROR('transformation error'),,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_PRDCR_CHG,PRDCR_CHG_CVR_TYP_CD,decimal,NO,10,0,,YES,YES,,,,,,,,PRDCR_CHG_CVR_TYP_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_PRDCR_CHG,PRDCR_CHG_PROD_CD,string,NO,6,0,,YES,YES,,,,,,,,PRDCR_CHG_PROD_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_PRDCR_CHG,TRAN_KEY_VAL_NM,string,NO,50,0,,YES,YES,,,,,,,,TRAN_KEY_VAL_NM,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_PRDCR_CHG,TRAN_KEY_VAL,decimal,NO,10,0,,YES,YES,,,,,,,,TRAN_KEY_VAL,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_PRDCR_CHG,TRAN_KEY_VND_CD,decimal,NO,10,0,,YES,YES,,,,,,,,TRAN_KEY_VND_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_PRDCR_CHG,PRDCR_CHG_SRV_AGNT_DAI_CD,string,NO,10,0,,YES,YES,,,,,,,,PRDCR_CHG_SRV_AGNT_DAI_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_PRDCR_CHG,PRDCR_CHG_WRT_AGNT_DAI_CD,string,NO,10,0,,YES,YES,,,,,,,,PRDCR_CHG_WRT_AGNT_DAI_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_PRDCR_CHG,SRV_AGNT_ISS_POL_PRTCP_PCT,decimal,NO,5,2,,YES,YES,,,,,,,,SRV_AGNT_ISS_POL_PRTCP_PCT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_PRDCR_CHG,WRT_AGNT_ISS_POL_PRTCP_PCT,decimal,NO,5,2,,YES,YES,,,,,,,,WRT_AGNT_ISS_POL_PRTCP_PCT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_PRDCR_CHG,SRV_AGNT_REL_ROLE_CD,decimal,NO,10,0,,YES,YES,,,,,,,,SRV_AGNT_REL_ROLE_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_PRDCR_CHG,WRT_AGNT_REL_ROLE_CD,decimal,NO,10,0,,YES,YES,,,,,,,,WRT_AGNT_REL_ROLE_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_PRDCR_CHG,SRV_AGNT_REN_POL_PRTCP_PCT,decimal,NO,5,2,,YES,YES,,,,,,,,SRV_AGNT_REN_POL_PRTCP_PCT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_PRDCR_CHG,WRT_AGNT_REN_POL_PRTCP_PCT,decimal,NO,5,2,,YES,YES,,,,,,,,WRT_AGNT_REN_POL_PRTCP_PCT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_PRDCR_CHG,ANNL_IND,string,NO,1,0,,YES,YES,,,,,,,,ANNL_IND,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_PRDCR_CHG,RWB_CD,string,NO,10,0,,YES,YES,,,,,,,,RWB_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_PRDCR_CHG,RWB_PCT,decimal,NO,5,2,,YES,YES,,,,,,,,RWB_PCT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_PRDCR_CHG,TRAN_SBTYP_CD,decimal,NO,10,0,,YES,YES,,,,,,,,TRAN_SBTYP_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM_CHRGBCK,MSTR_ID,string,NO,15,0,,YES,YES,,,,,,,,MSTR_ID,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM_CHRGBCK,CO_CD,string,NO,3,0,,YES,YES,,,,,,,,CO_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM_CHRGBCK,TRAN_DT,string,NO,29,0,,YES,YES,,,,,,,,TRAN_DT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM_CHRGBCK,TRAN_TYP_CD,integer,NO,10,0,,YES,YES,,,,,,,,TRAN_TYP_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM_CHRGBCK,TRAN_PROC_TM,string,NO,29,0,,YES,YES,,,,,,,,TRAN_PROC_TM,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM_CHRGBCK,TRAN_ACT_GUID_CD_prev,string,NO,60,0,,,,,YES,,,,,,TRAN_ACT_GUID_CD_curr,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM_CHRGBCK,TRAN_ACT_GUID_CD,string,NO,60,0,,YES,YES,,,,,,,,TRAN_ACT_GUID_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM_CHRGBCK,TRAN_ACT_GUID_CD_curr,string,NO,60,0,,,,,YES,,,,,,TRAN_ACT_GUID_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM_CHRGBCK,CVR_TYP_CD,integer,NO,10,0,,YES,YES,,,,,,,,CVR_TYP_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM_CHRGBCK,TRAN_SEQ_NUM,decimal,NO,10,0,,YES,YES,,,,,,,,TRAN_SEQ_NUM,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM_CHRGBCK,TRAN_COMM_SEQ_NUM,decimal,NO,10,0,,YES,YES,,,,,,,,TRAN_COMM_SEQ_NUM,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM_CHRGBCK,TRAN_COMM_CHG_SEQ_NUM,decimal,NO,10,0,,YES,YES,,,,,,,,TRAN_COMM_CHG_SEQ_NUM,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM_CHRGBCK,v_TRAN_COMM_CHG_SEQ_NUM,integer,NO,10,0,,,,,YES,,,,,,"IIF(TRAN_ACT_GUID_CD_curr=TRAN_ACT_GUID_CD_prev_x000D_
,v_TRAN_COMM_CHG_SEQ_NUM+1,1)",,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM_CHRGBCK,o_TRAN_COMM_CHG_SEQ_NUM,integer,NO,10,0,,,YES,,,,,,,,v_TRAN_COMM_CHG_SEQ_NUM,,,,ERROR('transformation error'),,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM_CHRGBCK,REC_CRT_TS,date/time,NO,29,9,,YES,YES,,,,,,,,REC_CRT_TS,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM_CHRGBCK,REC_UPDT_TS,date/time,NO,29,9,,YES,YES,,,,,,,,REC_UPDT_TS,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM_CHRGBCK,REC_MOD_USR_ID,string,NO,10,0,,YES,YES,,,,,,,,REC_MOD_USR_ID,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM_CHRGBCK,IND_CD,integer,NO,10,0,,YES,YES,,,,,,,,IND_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM_CHRGBCK,PRIR_YR_POL_DUR,integer,NO,10,0,,YES,YES,,,,,,,,PRIR_YR_POL_DUR,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM_CHRGBCK,PRIR_XS_PREM_YTD_AMT,decimal,NO,12,2,,YES,YES,,,,,,,,PRIR_XS_PREM_YTD_AMT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM_CHRGBCK,PRIR_TGT_PREM_YTD_AMT,decimal,NO,12,2,,YES,YES,,,,,,,,PRIR_TGT_PREM_YTD_AMT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_assign_seqnum_T_AGNT_PCT_SPLT_DSBRS,TRAN_ACT_GUID_CD_prev,string,NO,10,0,,,,,YES,,,,,,TRAN_ACT_GUID_CD_curr,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_assign_seqnum_T_AGNT_PCT_SPLT_DSBRS,TRAN_ACT_GUID_CD_curr,string,NO,10,0,,,,,YES,,,,,,TRAN_ACT_GUID_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_assign_seqnum_T_AGNT_PCT_SPLT_DSBRS,MSTR_ID,string,NO,15,0,,YES,YES,,,,,,,,MSTR_ID,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_assign_seqnum_T_AGNT_PCT_SPLT_DSBRS,CO_CD,string,NO,3,0,,YES,YES,,,,,,,,CO_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_assign_seqnum_T_AGNT_PCT_SPLT_DSBRS,TRAN_TYP_CD,decimal,NO,10,0,,YES,YES,,,,,,,,TRAN_TYP_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_assign_seqnum_T_AGNT_PCT_SPLT_DSBRS,TRAN_DT,date/time,NO,29,9,,YES,YES,,,,,,,,TRAN_DT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_assign_seqnum_T_AGNT_PCT_SPLT_DSBRS,TRAN_PROC_TM,date/time,NO,29,9,,YES,YES,,,,,,,,TRAN_PROC_TM,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_assign_seqnum_T_AGNT_PCT_SPLT_DSBRS,TRAN_ACT_GUID_CD,string,NO,60,0,,YES,YES,,,,,,,,TRAN_ACT_GUID_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_assign_seqnum_T_AGNT_PCT_SPLT_DSBRS,COV_COVOPTION_ID_prev,string,NO,60,0,,,,,YES,,,,,,COV_COVOPTION_ID_curr,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_assign_seqnum_T_AGNT_PCT_SPLT_DSBRS,COV_COVOPTION_ID,string,NO,60,0,,YES,YES,,,,,,,,COV_COVOPTION_ID,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_assign_seqnum_T_AGNT_PCT_SPLT_DSBRS,COV_COVOPTION_ID_curr,string,NO,60,0,,,,,YES,,,,,,COV_COVOPTION_ID,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_assign_seqnum_T_AGNT_PCT_SPLT_DSBRS,TRAN_SEQ_NUM,decimal,NO,10,0,,YES,YES,,,,,,,,TRAN_SEQ_NUM,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_assign_seqnum_T_AGNT_PCT_SPLT_DSBRS,TRAN_DSBRS_RDR_SEQ_NUM,decimal,NO,10,0,,YES,YES,,,,,,,,TRAN_DSBRS_RDR_SEQ_NUM,,,,,,,,
